time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-09T07:36:58.440Z,-30.7004,-71.42,45.19,4.9,mwr,,75,0.187,0.77,us,us2000bkrs,2017-11-29T07:36:49.107Z,"23km WSW of Ovalle, Chile",earthquake,5.8,4.8,0.039,64,reviewed,us,us
2017-11-09T07:35:44.280Z,52.0426,170.444,21.53,3.8,mb,,189,2.343,1.2,us,us2000bqfx,2017-11-29T07:30:23.040Z,"206km WSW of Attu Station, Alaska",earthquake,13.3,8.6,0.137,14,reviewed,us,us
2017-11-09T07:32:22.140Z,44.3054,-28.3881,10,4.5,mb,,108,5.58,0.99,us,us2000bqfl,2017-11-29T07:23:40.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.3,1.9,0.128,18,reviewed,us,us
2017-11-09T07:32:12.980Z,50.2097,179.2401,34.2,2.5,ml,,,,1.11,us,us2000bn10,2017-11-29T07:10:38.040Z,"165km SW of Amatignak Island, Alaska",earthquake,5.3,8,,,reviewed,ak,ak
2017-11-09T06:53:56.987Z,51.9915,-170.9675,26,2.7,ml,,,,1.22,ak,ak17203581,2017-11-17T19:54:48.832Z,"58km SSE of Amukta Island, Alaska",earthquake,,9.1,,,reviewed,ak,ak
2017-11-09T05:46:06.820Z,-28.2451,-71.4756,41.17,4.2,mb,,156,0.356,0.89,us,us2000bkr7,2017-11-09T13:48:40.129Z,"79km WNW of Vallenar, Chile",earthquake,6.6,9,0.158,11,reviewed,us,us
2017-11-09T05:05:36.090Z,16.7132,-95.1141,35.71,4.3,mb,,145,2.888,0.87,us,us2000bkqw,2017-11-09T06:06:53.040Z,"13km S of Santa Maria Petapa, Mexico",earthquake,8.2,14.8,0.05,111,reviewed,us,us
2017-11-09T05:04:55.872Z,52.254,-171.012,54.9,2.8,ml,,,,0.79,ak,ak17203571,2017-11-17T19:54:47.551Z,"31km SSE of Amukta Island, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2017-11-09T04:35:59.900Z,33.463,-116.4668333,7.53,2.74,ml,126,24,0.06936,0.2,ci,ci38039680,2017-11-10T00:37:55.911Z,"22km ESE of Anza, CA",earthquake,0.11,0.33,0.137,152,reviewed,ci,ci
2017-11-09T03:54:42.650Z,10.7417,-61.5769,10,4,ml,,103,1.384,1.13,us,us2000bkq3,2017-11-09T07:24:00.886Z,"6km NW of Petit Valley, Trinidad and Tobago",earthquake,5.9,2,0.148,6,reviewed,us,us
2017-11-09T03:28:28.240Z,33.4638333,-116.4701667,7.62,3.1,ml,131,24,0.07007,0.21,ci,ci38039592,2017-11-10T00:38:37.124Z,"21km ESE of Anza, CA",earthquake,0.11,0.32,0.129,284,reviewed,ci,ci
2017-11-09T03:11:02.520Z,1.8944,127.094,99.14,5.2,mww,,72,1.147,1.06,us,us2000bkp8,2017-11-09T23:21:43.040Z,"103km W of Tobelo, Indonesia",earthquake,7.3,5.7,0.073,18,reviewed,us,us
2017-11-09T02:50:28.126Z,64.4397,-147.9386,19.5,2.6,ml,,,,0.82,ak,ak17171833,2017-11-14T00:41:41.697Z,"44km SSW of Badger, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-09T02:09:49.580Z,51.9884,-179.2075,213.9,2.9,ml,,,,0.39,ak,ak17203562,2017-11-14T00:41:40.473Z,"74km W of Tanaga Volcano, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-11-09T00:29:03.530Z,2.2413,127.4771,121.22,4.5,mb,,109,1.463,0.57,us,us2000bkmn,2017-12-02T23:48:49.040Z,"82km NW of Tobelo, Indonesia",earthquake,9.8,7,0.078,48,reviewed,us,us
2017-11-09T00:01:43.620Z,52.1517,-171.0116,50.04,4.7,mb,,134,0.958,0.64,us,us2000bkmd,2017-12-02T23:39:57.040Z,"41km SSE of Amukta Island, Alaska",earthquake,6.3,6.7,0.041,180,reviewed,us,us
2017-11-08T23:57:54.200Z,36.2861,-97.5091,7.975,2.9,ml,,25,,0.21,us,us2000bkm6,2017-12-02T06:33:47.051Z,"19km W of Perry, Oklahoma",earthquake,1.2,7.2,,,reviewed,tul,tul
2017-11-08T23:21:35.550Z,-14.4597,167.3808,183.44,4.9,mb,,59,6.284,0.69,us,us2000bkll,2017-12-02T06:03:34.040Z,"66km SSW of Sola, Vanuatu",earthquake,10.1,7.3,0.067,69,reviewed,us,us
2017-11-08T23:14:40.520Z,31.6653333,-115.9883333,10.48,2.67,ml,16,172,0.3241,0.11,ci,ci38039480,2017-11-09T23:00:59.896Z,"55km E of Maneadero, B.C., MX",earthquake,0.39,0.47,0.152,22,reviewed,ci,ci
2017-11-08T22:00:59.460Z,31.1909,141.7037,10,4.2,mb,,147,2.5,0.94,us,us2000bqe3,2017-12-02T04:58:14.040Z,"276km SE of Hachijo-jima, Japan",earthquake,11.3,1.9,0.187,8,reviewed,us,us
2017-11-08T21:54:17.640Z,-8.3132,115.525,10,4.9,mww,,43,1.367,0.75,us,us2000bkk8,2017-12-02T04:46:33.078Z,"4km SW of Banjar Dukuh, Indonesia",earthquake,5.9,1.8,0.093,11,reviewed,us,us
2017-11-08T20:40:07.510Z,-24.3384,-67.023,172.34,4.8,mb,,36,1.74,0.87,us,us2000bkie,2017-11-17T02:04:26.058Z,"72km W of San Antonio de los Cobres, Argentina",earthquake,6,7.3,0.042,178,reviewed,us,us
2017-11-08T20:13:11.980Z,-13.5172,-77.0969,25.63,4.7,mb,,161,1.54,1.2,us,us2000bkhr,2017-11-17T02:09:38.040Z,"91km WSW of San Vicente de Canete, Peru",earthquake,7.9,4.4,0.123,20,reviewed,us,us
2017-11-08T20:07:11.930Z,-21.6961,168.4769,10,4.7,mb,,103,0.467,0.54,us,us2000bkhk,2017-11-17T02:14:13.040Z,"63km ESE of Tadine, New Caledonia",earthquake,4.1,1.9,0.099,31,reviewed,us,us
2017-11-08T19:34:15.640Z,-33.2463,-70.4738,102.57,4,ml,,75,0.172,0.88,us,us2000bkgu,2017-11-17T02:17:59.903Z,"25km NNE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,5,5.9,,,reviewed,us,guc
2017-11-08T19:17:08.520Z,-6.5114,104.6158,50.21,5,mww,,37,2.701,0.96,us,us2000bkg8,2017-11-17T01:59:41.119Z,"112km S of Kotaagung, Indonesia",earthquake,7.6,5.6,0.078,16,reviewed,us,us
2017-11-08T18:24:42.430Z,34.22,141.6032,12.43,4.6,mb,,126,1.855,0.79,us,us2000bkf2,2017-11-17T02:00:03.040Z,"156km SE of Katsuura, Japan",earthquake,7,4.8,0.079,48,reviewed,us,us
2017-11-08T17:59:26.324Z,51.6447,-178.4082,9.5,2.6,ml,,,,0.66,ak,ak17170792,2017-11-13T16:25:49.988Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-08T17:06:05.358Z,51.4351,-179.5263,61,2.5,ml,,,,0.45,ak,ak17197940,2017-11-13T16:25:47.457Z,"34km WNW of Amatignak Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-11-08T15:28:26.320Z,14.9438,-94.2291,31.84,4.5,mb,,153,1.233,0.92,us,us2000bkdj,2017-12-05T03:53:29.040Z,"126km SSW of Paredon, Mexico",earthquake,6.5,6.7,0.052,110,reviewed,us,us
2017-11-08T13:25:11.990Z,31.8098333,-116.2666667,22.46,2.97,ml,23,145,0.3335,0.26,ci,ci38039088,2017-11-29T07:06:52.040Z,"30km ENE of Maneadero, B.C., MX",earthquake,0.46,0.87,0.148,71,reviewed,ci,ci
2017-11-08T13:10:14.780Z,39.7835,-120.6016667,10.99,2.8,md,28,84,0.1005,0.08,nc,nc72921121,2017-11-14T20:52:07.692Z,"12km WSW of Portola, California",earthquake,0.2,0.57,0.2,51,reviewed,nc,nc
2017-11-08T13:04:22.690Z,51.2396,-178.4174,32.2,2.6,ml,,,,0.3,us,us2000bmps,2017-11-26T13:48:50.040Z,"48km E of Amatignak Island, Alaska",earthquake,4.5,8,,,reviewed,ak,ak
2017-11-08T12:59:13.500Z,18.9133,-63.8351,96,3.74,md,9,234,2.4505,0.46,pr,pr2017312002,2017-11-08T22:40:22.285Z,"61km ESE of Road Town, British Virgin Islands",earthquake,9.06,22.24,0.32,8,reviewed,pr,pr
2017-11-08T12:29:50.170Z,-22.1474,-68.6711,137.04,4.1,mb,,52,0.513,1.04,us,us2000bkbg,2017-11-08T12:40:55.040Z,"44km NE of Calama, Chile",earthquake,5.5,7.9,0.185,8,reviewed,us,us
2017-11-08T11:50:18.300Z,-23.978,-69.2682,84.82,4.1,mb,,93,0.788,0.55,us,us2000bkau,2017-11-08T12:21:18.040Z,"120km ESE of Antofagasta, Chile",earthquake,3.6,9.7,0.174,9,reviewed,us,us
2017-11-08T11:47:16.080Z,36.2772,-97.5123,5,3.7,mb_lg,,38,0.207,0.11,us,us2000bkas,2017-11-12T15:54:36.818Z,"20km W of Perry, Oklahoma",earthquake,1.2,3.6,0.042,145,reviewed,us,us
2017-11-08T11:31:11.726Z,62.8023,-150.5815,83.5,2.9,ml,,,,0.53,ak,ak17170446,2017-11-13T16:25:36.712Z,"58km NNW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-08T10:29:00.790Z,-17.9578,-178.3736,569.01,4.5,mb,,81,3.41,0.84,us,us2000bkai,2017-11-08T10:48:33.040Z,"293km SE of Lambasa, Fiji",earthquake,13.2,9.3,0.085,41,reviewed,us,us
2017-11-08T08:07:19.690Z,37.6053333,-118.8186667,3.75,2.51,md,35,68,0.01739,0.03,nc,nc72920851,2017-11-08T21:49:01.911Z,"14km ESE of Mammoth Lakes, California",earthquake,0.19,0.24,0.182,27,reviewed,nc,nc
2017-11-08T08:04:41.500Z,37.6035,-118.8203333,3.36,2.97,ml,36,68,0.01515,0.04,nc,nc72920846,2017-11-09T22:59:51.030Z,"14km ESE of Mammoth Lakes, California",earthquake,0.19,0.24,0.213,18,reviewed,nc,nc
2017-11-08T07:54:42.340Z,-21.6729,168.5309,10.99,5,mb,,90,0.503,1.41,us,us2000bk9j,2017-11-08T08:13:41.040Z,"68km ESE of Tadine, New Caledonia",earthquake,5.5,4.4,0.093,37,reviewed,us,us
2017-11-08T07:35:11.460Z,-21.8611,-179.4282,582.59,5.7,mww,,20,4.732,1.02,us,us2000bk9d,2017-11-08T16:51:40.040Z,"153km SSW of Ndoi Island, Fiji",earthquake,9.6,6.3,0.068,21,reviewed,us,us
2017-11-08T07:24:16.763Z,51.9917,179.5819,188.6,2.7,ml,,,,0.27,ak,ak17197901,2017-11-13T19:25:14.606Z,"4km NNW of Semisopochnoi Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-08T07:23:21.810Z,6.2792,125.9819,120.42,5,mb,,81,0.881,0.96,us,us2000bk9c,2017-11-10T08:33:56.487Z,"21km SW of Surup, Philippines",earthquake,8.8,6.8,0.084,45,reviewed,us,us
2017-11-08T06:49:11.318Z,64.862,-148.6552,16.8,3.7,ml,,,,0.79,ak,ak17170154,2017-11-13T19:28:57.381Z,"30km W of Ester, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-08T06:32:14.070Z,35.2335,-97.7549,5,2.5,mb_lg,,88,0.133,0.3,us,us2000bk96,2017-11-09T12:03:28.133Z,"8km SE of Tuttle, Oklahoma",earthquake,1.8,1.3,0.075,46,reviewed,us,us
2017-11-08T05:17:08.370Z,33.2236667,-116.7503333,10.39,2.7,ml,111,17,0.01417,0.21,ci,ci38038944,2017-11-18T10:17:43.150Z,"2km SSE of Lake Henshaw, CA",earthquake,0.13,0.28,0.15,156,reviewed,ci,ci
2017-11-08T05:13:34.401Z,52.3873,-173.7392,184.5,2.8,ml,,,,0.46,ak,ak17197891,2017-11-13T16:25:25.740Z,"37km NE of Atka, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-11-08T04:50:52.090Z,24.1007,91.2708,29.92,4.9,mb,,69,1.553,0.72,us,us2000bk8n,2017-11-13T00:54:10.225Z,"29km N of Agartala, India",earthquake,6,4.3,0.057,96,reviewed,us,us
2017-11-08T03:38:29.743Z,63.1102,-151.5195,10.8,2.5,ml,,,,0.48,ak,ak17170130,2017-11-13T16:25:22.798Z,"113km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-08T03:18:00.370Z,37.2748333,-97.6241667,4.04,2.55,ml,10,127,0.0331,0.03,ismpkansas,ismpkansas70238298,2017-11-13T23:27:58.190Z,"12km S of Conway Springs, Kansas",earthquake,0.37,0.7,0.132,18,reviewed,ismp,ismp
2017-11-08T02:30:41.030Z,-7.6427,-74.7169,142.09,4.2,mb,,72,1.996,0.75,us,us2000bk87,2017-11-21T04:07:20.040Z,"47km SE of Contamana, Peru",earthquake,6.9,6.2,0.086,37,reviewed,us,us
2017-11-08T00:54:33.260Z,58.0875,-139.0992,20.2,3.3,ml,,,,0.94,us,us2000bk79,2017-11-21T03:52:11.040Z,"166km SSE of Yakutat, Alaska",earthquake,4.3,8,,,reviewed,ak,ak
2017-11-08T00:31:08.990Z,18.3121,-66.056,25,2.6,md,3,340,0.6988,0.24,pr,pr2017312000,2017-11-08T13:24:32.705Z,"6km SW of Trujillo Alto, Puerto Rico",earthquake,3.97,20.86,0.43,2,reviewed,pr,pr
2017-11-08T00:24:39.730Z,55.7306,-150.6562,4.69,2.7,ml,,257,2.141,0.99,us,us2000bmpi,2017-11-21T03:08:54.040Z,"253km SSE of Kodiak, Alaska",earthquake,8.9,9.2,0.091,16,reviewed,us,us
2017-11-07T23:19:19.660Z,-17.9057,-178.3994,580.91,4.4,mb,,65,3.383,0.96,us,us2000bq92,2017-11-21T02:59:21.040Z,"287km SE of Lambasa, Fiji",earthquake,12,8.7,0.059,83,reviewed,us,us
2017-11-07T23:01:30.560Z,18.6401,-66.9628,33,2.45,md,8,241,0.2276,0.19,pr,pr2017311002,2017-11-21T02:34:55.040Z,"26km NNE of Isabela, Puerto Rico",earthquake,1.07,1.85,0.37,7,reviewed,pr,pr
2017-11-07T22:33:43.420Z,59.6904,-136.724,5,2.5,ml,,92,0.448,0.6,us,us2000bk4x,2017-12-02T04:24:10.040Z,"83km WNW of Skagway, Alaska",earthquake,1.7,2,0.06,36,reviewed,us,us
2017-11-07T22:04:36.120Z,-27.8649,-69.3609,109.82,4.1,mb,,75,0.82,0.7,us,us2000bq90,2017-12-02T04:12:41.040Z,"110km ESE of Copiapo, Chile",earthquake,7.4,9.6,0.234,5,reviewed,us,us
2017-11-07T21:47:26.290Z,-0.0054,123.3839,142.45,4.9,mb,,44,1.197,0.7,us,us2000bk2v,2017-12-02T03:58:22.040Z,"46km SSE of Bilungala, Indonesia",earthquake,7.5,6.6,0.081,48,reviewed,us,us
2017-11-07T21:26:38.480Z,-4.2433,143.4846,110.57,6.5,mww,,10,4.449,0.97,us,us2000bk15,2017-12-02T02:23:32.604Z,"67km WSW of Angoram, Papua New Guinea",earthquake,7.2,3.3,0.044,50,reviewed,us,us
2017-11-07T21:17:18.710Z,-20.498,-178.5153,612.69,4.4,mb,,115,4.245,0.81,us,us2000bk11,2017-11-30T06:31:01.040Z,"25km NE of Ndoi Island, Fiji",earthquake,13.1,6.7,0.07,59,reviewed,us,us
2017-11-07T20:20:07.450Z,1.33,97.1202,31.93,4.4,mb,,172,0.455,0.46,us,us2000bjzz,2017-11-08T16:56:39.040Z,"151km SSE of Sinabang, Indonesia",earthquake,9.3,6.3,0.11,24,reviewed,us,us
2017-11-07T20:09:48.311Z,57.8951,-137.8614,2.2,2.8,ml,,,,0.71,ak,ak17169752,2017-11-17T19:26:24.218Z,"137km WSW of Gustavus, Alaska",other event,,1,,,reviewed,ak,ak
2017-11-07T19:06:41.890Z,30.245,87.4429,10.25,4.6,mb,,95,3.241,0.98,us,us2000bjyl,2017-11-09T01:24:06.014Z,"115km NNE of Ngamring, China",earthquake,6.9,4.5,0.064,73,reviewed,us,us
2017-11-07T18:58:50.570Z,29.4217,66.4574,16.42,5,mb,,97,5.556,0.92,us,us2000bjyb,2017-11-10T14:42:36.643Z,"44km ESE of Nushki, Pakistan",earthquake,8.2,4.2,0.052,119,reviewed,us,us
2017-11-07T16:28:46.700Z,39.5863,73.6628,52.58,4.7,mb,,82,1.811,0.52,us,us2000bjuv,2017-11-21T21:26:17.040Z,"38km ESE of Sary-Tash, Kyrgyzstan",earthquake,6.8,7.3,0.052,111,reviewed,us,us
2017-11-07T16:22:17.690Z,2.788,126.4527,69.89,4.4,mb,,118,2.201,0.78,us,us2000bq8t,2017-11-21T21:07:14.040Z,"204km NE of Bitung, Indonesia",earthquake,9.2,12,0.155,12,reviewed,us,us
2017-11-07T16:00:04.640Z,-21.1579,-68.6577,106.59,4.5,mb,,46,0.783,0.73,us,us2000bjuc,2017-11-21T20:48:16.040Z,"147km N of Calama, Chile",earthquake,6.3,4.9,0.113,25,reviewed,us,us
2017-11-07T15:34:02.360Z,15.6021,-93.8975,23.87,4.2,mb,,198,1.757,0.96,us,us2000bjue,2017-11-21T20:43:49.749Z,"47km S of Paredon, Mexico",earthquake,10.9,8.1,0.089,35,reviewed,us,us
2017-11-07T14:27:59.330Z,24.6861,122.5213,13.84,4.5,mb,,66,0.496,0.7,us,us2000bq8r,2017-11-21T20:41:04.040Z,"54km WNW of Yonakuni, Japan",earthquake,3.5,5.9,0.242,5,reviewed,us,us
2017-11-07T14:17:57.970Z,37.4541,72.164,209.06,4.5,mb,,97,1.308,0.99,us,us2000bjtq,2017-11-21T20:10:13.040Z,"37km NE of Roshtqal'a, Tajikistan",earthquake,9.5,7.6,0.163,11,reviewed,us,us
2017-11-07T14:08:18.160Z,46.9006,-112.5247,11.47,3.4,ml,,117,0.105,0.49,us,us2000bjtp,2017-11-21T19:48:55.040Z,"13km ESE of Lincoln, Montana",earthquake,3.3,4.7,0.052,48,reviewed,us,us
2017-11-07T13:57:11.720Z,-6.5565,129.8553,155.37,4.2,mb,,87,2.014,0.61,us,us2000bq8q,2017-11-21T19:46:40.040Z,"223km NW of Saumlaki, Indonesia",earthquake,9.7,12.9,0.199,7,reviewed,us,us
2017-11-07T13:36:42.780Z,52.9459,160.1724,35,4.5,mb,,149,0.923,1.21,us,us2000bq8p,2017-11-20T22:26:08.040Z,"102km E of Petropavlovsk-Kamchatskiy, Russia",earthquake,5.7,2,0.076,51,reviewed,us,us
2017-11-07T13:35:18.890Z,-17.7721,-178.3909,562.81,4,mb,,125,3.389,0.91,us,us2000bq8n,2017-11-20T21:51:28.040Z,"280km ESE of Lambasa, Fiji",earthquake,17.4,12.7,0.15,12,reviewed,us,us
2017-11-07T12:25:09.440Z,-7.7906,121.7976,296.4,4.1,mb,,84,0.945,0.79,us,us2000bq8m,2017-11-18T07:07:47.040Z,"79km N of Maurole, Indonesia",earthquake,11.1,8.3,0.158,11,reviewed,us,us
2017-11-07T12:17:39.740Z,-29.4435,-71.3771,36.92,4.5,mb,,92,0.488,0.79,us,us2000bjt0,2017-11-18T07:03:54.296Z,"52km NNW of La Serena, Chile",earthquake,4.8,8.2,0.101,29,reviewed,us,us
2017-11-07T11:52:03.000Z,-10.8381,162.0676,62.61,4.3,mb,,136,2.508,0.54,us,us2000bq8k,2017-11-18T07:00:00.040Z,"45km SSE of Kirakira, Solomon Islands",earthquake,13.4,5.7,0.201,7,reviewed,us,us
2017-11-07T11:20:19.560Z,28.7005,51.6709,42.32,4.3,mb,,180,5.512,0.94,us,us2000bq8s,2017-11-18T06:51:20.040Z,"76km SE of Borazjan, Iran",earthquake,13.8,8.7,0.138,15,reviewed,us,us
2017-11-07T10:43:20.606Z,52.7643,-166.6568,8.1,3.9,ml,,,,0.62,ak,ak17169428,2017-11-17T19:26:19.648Z,"123km S of Unalaska, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-07T09:01:39.690Z,-17.6795,-178.5379,554.72,5.7,mww,,21,3.25,1.15,us,us2000bjrq,2017-11-07T20:45:51.040Z,"261km ESE of Lambasa, Fiji",earthquake,9.6,6.3,0.068,21,reviewed,us,us
2017-11-07T08:46:33.040Z,60.5768,4.6862,4.9,4,ml,,171,2.629,0.63,us,us2000bk23,2017-11-17T14:54:55.593Z,"8km WSW of Tjeldsto, Norway",earthquake,9,9.2,0.091,16,reviewed,us,us
2017-11-07T08:34:56.940Z,18.8505,-64.9218,10,3.32,md,3,349,1.868,0.52,pr,pr2017311001,2017-11-17T14:47:16.040Z,"62km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,11.44,31.61,0.09,2,reviewed,pr,pr
2017-11-07T08:34:40.850Z,-21.6575,168.856,10,4.2,mb,,225,0.788,0.8,us,us2000bq8h,2017-11-17T14:44:51.040Z,"101km E of Tadine, New Caledonia",earthquake,9.5,2,0.167,10,reviewed,us,us
2017-11-07T08:12:03.100Z,36.9172,-97.6473,8.43,3.2,ml,,49,,0.72,us,us2000bjr5,2017-11-17T14:42:14.892Z,"13km SSW of Caldwell, Kansas",earthquake,1.4,6.6,,,reviewed,tul,tul
2017-11-07T08:11:17.550Z,-22.1348,-68.6539,124.71,4.8,mwr,,53,0.531,1.11,us,us2000bjr6,2017-11-17T14:40:19.040Z,"46km NE of Calama, Chile",earthquake,5.9,5.3,,,reviewed,us,guc
2017-11-07T04:42:34.880Z,19.2793,-67.9218,33,2.64,md,3,335,0.9983,0.14,pr,pr2017311000,2017-11-07T08:07:52.280Z,"92km NNE of Punta Cana, Dominican Republic",earthquake,2.77,13.82,0.73,3,reviewed,pr,pr
2017-11-07T04:27:45.290Z,-21.4618,168.5485,10,5.5,mww,,90,0.482,0.95,us,us2000bjp9,2017-11-07T20:41:30.040Z,"69km E of Tadine, New Caledonia",earthquake,5.8,1.9,0.075,17,reviewed,us,us
2017-11-07T02:40:32.760Z,36.2702,28.4165,67.53,4.9,mwr,,126,0.245,0.83,us,us2000bjnj,2017-11-07T04:13:38.960Z,"20km ESE of Faliraki, Greece",earthquake,6,5.7,0.083,14,reviewed,us,us
2017-11-07T02:06:42.790Z,40.3041667,-124.7613333,20.47,2.73,md,12,297,0.3628,0.04,nc,nc72920151,2017-11-08T21:19:02.452Z,"51km SW of Ferndale, California",earthquake,0.82,0.59,0.121,38,reviewed,nc,nc
2017-11-07T01:53:50.150Z,40.7526667,-123.6521667,29.13,2.55,md,43,43,0.1364,0.07,nc,nc72920141,2017-11-08T21:34:02.886Z,"20km S of Willow Creek, California",earthquake,0.18,0.69,0.211,46,reviewed,nc,nc
2017-11-07T01:43:47.944Z,59.8131,-152.284,70.9,2.5,ml,,,,0.6,ak,ak17169329,2017-11-15T03:05:04.610Z,"25km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-07T00:40:14.630Z,-50.0047,116.2593,10,4.3,mb,,139,16.586,0.34,us,us2000bq87,2017-11-19T04:43:54.040Z,"Western Indian-Antarctic Ridge",earthquake,8.6,2,0.142,14,reviewed,us,us
2017-11-07T00:37:01.930Z,53.0626,-166.8018,33.89,2.8,ml,,224,0.734,0.46,us,us2000bnpk,2017-11-18T03:13:10.040Z,"91km S of Unalaska, Alaska",earthquake,5.9,16.6,,,reviewed,us,ak
2017-11-06T23:39:29.780Z,-48.983,124.7513,10,5.2,mb,,28,16.801,1.07,us,us2000bjlx,2017-11-17T00:12:28.040Z,"Western Indian-Antarctic Ridge",earthquake,9.8,1.7,0.069,70,reviewed,us,us
2017-11-06T23:33:41.530Z,15.0724,-94.1521,35,4.7,mb,,140,2.283,0.84,us,us2000bjls,2017-11-11T04:35:44.040Z,"110km SSW of Paredon, Mexico",earthquake,7.6,2,0.028,380,reviewed,us,us
2017-11-06T23:12:09.891Z,61.4783,-146.5588,39.4,3.1,ml,,,,0.44,ak,ak17169285,2017-11-13T18:33:49.977Z,"40km NNW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-06T22:30:02.921Z,63.3888,-151.7831,11.6,2.6,ml,,,,0.66,ak,ak17169156,2017-11-21T02:32:02.040Z,"141km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-06T21:31:11.140Z,33.2035,103.7154,10,4.8,mb,,42,11.301,0.76,us,us2000bjib,2017-11-21T00:52:02.105Z,"48km W of Yongle, China",earthquake,8,1.9,0.077,52,reviewed,us,us
2017-11-06T17:17:14.053Z,60.2033,-140.6509,3.4,2.6,ml,,,,0.59,ak,ak17168814,2017-11-10T00:18:20.964Z,"89km NW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-06T16:32:20.980Z,12.4262,57.8282,10,4.5,mb,,67,10.781,1.2,us,us2000bj9z,2017-11-20T19:24:28.040Z,"Owen Fracture Zone region",earthquake,11.8,1.9,0.102,28,reviewed,us,us
2017-11-06T16:11:23.400Z,3.5161,-31.3627,10,4.3,mb,,169,13.709,1.08,us,us2000bpnc,2017-11-20T19:21:50.040Z,"Central Mid-Atlantic Ridge",earthquake,16,2,0.217,6,reviewed,us,us
2017-11-06T15:41:30.000Z,-19.8627,-175.3645,21.4,4.6,mb,,98,5.189,0.81,us,us2000bpms,2017-11-20T18:13:32.040Z,"106km W of Pangai, Tonga",earthquake,8.8,5.7,0.125,19,reviewed,us,us
2017-11-06T14:37:09.719Z,64.083,-165.3898,3.5,2.6,ml,,,,0.73,ak,ak17175003,2017-11-20T17:03:36.040Z,"46km S of Nome, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-06T14:09:45.800Z,36.0284,-97.912,5.737,2.7,ml,,20,,0.17,us,us2000bj7n,2017-11-20T16:52:46.549Z,"9km S of Hennessey, Oklahoma",earthquake,1.1,3.5,,,reviewed,tul,tul
2017-11-06T13:34:06.190Z,36.9677,96.3595,35,4.7,mb,,59,8.462,0.78,us,us2000bj7g,2017-11-20T15:29:45.040Z,"54km SW of Hoit Taria, China",earthquake,8.8,2,0.052,110,reviewed,us,us
2017-11-06T13:14:17.450Z,-16.6042,178.3929,46.51,4.2,mb,,111,9.857,0.31,us,us2000bpmu,2017-11-19T19:26:41.040Z,"107km WSW of Lambasa, Fiji",earthquake,18.3,10.1,0.176,9,reviewed,us,us
2017-11-06T12:41:56.400Z,19.022,-67.458,80,3.09,md,4,254,0.9245,0.29,pr,pr2017310001,2017-11-21T08:17:43.040Z,"91km NNW of San Antonio, Puerto Rico",earthquake,9.64,12.03,0.23,3,reviewed,pr,pr
2017-11-06T12:15:47.530Z,0.2369,122.4522,169.25,4.4,mb,,85,1.309,0.89,us,us2000bj6x,2017-11-21T08:21:58.040Z,"34km SSE of Tilamuta, Indonesia",earthquake,9.3,7.1,0.095,32,reviewed,us,us
2017-11-06T12:03:11.400Z,-23.7443,-179.8609,521.25,4.7,mb,,94,5.745,0.91,us,us2000bj6m,2017-11-17T14:33:29.040Z,"South of the Fiji Islands",earthquake,11.5,3.2,0.085,42,reviewed,us,us
2017-11-06T11:50:59.517Z,64.872,-173.2179,13.5,3.1,ml,,,,0.16,ak,ak17174993,2017-11-10T00:18:14.454Z,"54km N of Provideniya, Russia",earthquake,,1.7,,,reviewed,ak,ak
2017-11-06T11:19:28.260Z,53.9823,-160.9297,17.58,2.6,ml,,252,1.156,0.43,us,us2000bl7q,2017-11-17T14:24:37.040Z,"126km SW of Chernabura Island, Alaska",earthquake,6.6,13.5,0.148,6,reviewed,us,us
2017-11-06T11:18:03.540Z,-2.4483,-76.7952,125.43,4.5,mb,,48,1.835,0.69,us,us2000bj6e,2017-11-17T14:23:09.040Z,"147km E of Macas, Ecuador",earthquake,7.7,7.4,0.052,109,reviewed,us,us
